"","timeStr","time","lat","lon","N","E","satellites","ellipsoid","PDOP","HDOP","VDOP","x","y","alt","geoid","MSL","surfaceAlt","GPS","Individual","local_time","buzz"
"16891","6/4/2015 7:46:12",2015-06-04 07:46:12,28.6602,-113.0488,1,-1,10,-38.6,1.6,0.8,NA,299773.4179,3172059.653,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:46:12",0
"16892","6/4/2015 7:46:27",2015-06-04 07:46:27,28.661,-113.0491,1,-1,10,-44.7,1.6,0.8,NA,299749.5622,3172150.965,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:46:27",0
"16893","6/4/2015 7:46:42",2015-06-04 07:46:42,28.6619,-113.0495,1,-1,10,-45.8,1.6,0.8,NA,299710.5842,3172244.2,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:46:42",0
"16894","6/4/2015 7:46:57",2015-06-04 07:46:57,28.6616,-113.0501,1,-1,10,-37.6,1.6,0.8,NA,299653.7176,3172216.168,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:46:57",0
"16895","6/4/2015 7:47:12",2015-06-04 07:47:12,28.6618,-113.0505,1,-1,10,-37.4,1.6,0.8,NA,299610.989,3172242.768,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:47:12",0
"16896","6/4/2015 7:47:27",2015-06-04 07:47:27,28.6623,-113.0509,1,-1,9,-40.5,1.7,0.9,NA,299572.053,3172290.921,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:47:27",0
"16897","6/4/2015 7:47:42",2015-06-04 07:47:42,28.663,-113.0511,1,-1,10,-42.7,1.6,0.8,NA,299557.4009,3172367.664,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:47:42",0
"16898","6/4/2015 7:47:57",2015-06-04 07:47:57,28.6637,-113.0513,1,-1,10,-41.9,1.6,0.8,NA,299533.3319,3172446.417,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:47:57",0
"16899","6/4/2015 7:48:12",2015-06-04 07:48:12,28.6645,-113.0514,1,-1,10,-45.8,1.6,0.8,NA,299531.5525,3172532.546,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:48:12",0
"16900","6/4/2015 7:48:27",2015-06-04 07:48:27,28.6653,-113.0515,1,-1,10,-50.6,1.6,0.8,NA,299517.775,3172622.208,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:48:27",0
"16901","6/4/2015 7:48:42",2015-06-04 07:48:42,28.666,-113.0516,1,-1,10,-47.2,1.6,0.8,NA,299513.0381,3172706.91,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:48:42",0
"16902","6/4/2015 7:48:57",2015-06-04 07:48:57,28.6669,-113.0519,1,-1,9,-52.5,1.7,0.9,NA,299484.1931,3172801.635,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:48:57",0
"16903","6/4/2015 7:49:12",2015-06-04 07:49:12,28.6675,-113.0523,1,-1,10,-46.6,1.6,0.8,NA,299449.8086,3172877.424,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:49:12",0
"16904","6/4/2015 7:49:27",2015-06-04 07:49:27,28.6684,-113.0525,1,-1,10,-43,1.6,0.8,NA,299425.7525,3172975.762,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:49:27",0
"16905","6/4/2015 7:49:42",2015-06-04 07:49:42,28.6693,-113.0529,1,-1,10,-38.6,1.6,0.8,NA,299386.7518,3173067.335,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:49:42",0
"16906","6/4/2015 7:49:57",2015-06-04 07:49:57,28.6698,-113.0533,1,-1,10,-38.4,1.6,0.8,NA,299355.2226,3173129.034,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:49:57",0
"16907","6/4/2015 7:50:12",2015-06-04 07:50:12,28.6706,-113.0534,1,-1,10,-45.8,1.6,0.8,NA,299341.0105,3173212.237,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:50:12",0
"16908","6/4/2015 7:50:27",2015-06-04 07:50:27,28.6711,-113.0538,1,-1,10,-39.4,1.6,0.8,NA,299306.0706,3173274.549,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:50:27",0
"16909","6/4/2015 7:50:42",2015-06-04 07:50:42,28.6719,-113.0539,1,-1,9,-43.2,1.7,0.9,NA,299297.2277,3173366.713,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:50:42",0
"16910","6/4/2015 7:50:57",2015-06-04 07:50:57,28.6727,-113.0539,1,-1,10,-35.7,1.6,0.8,NA,299296.208,3173449.504,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:50:57",0
"16911","6/4/2015 7:51:12",2015-06-04 07:51:12,28.6734,-113.0539,1,-1,9,-34.2,1.8,0.9,NA,299298.6316,3173533.529,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:51:12",0
"16912","6/4/2015 7:51:27",2015-06-04 07:51:27,28.6738,-113.0543,1,-1,9,-27.5,1.7,0.9,NA,299258.508,3173569.14,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:51:27",0
"16913","6/4/2015 7:51:42",2015-06-04 07:51:42,28.6746,-113.0543,1,-1,10,-31.8,1.6,0.8,NA,299262.2534,3173663.674,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:51:42",0
"16914","6/4/2015 7:51:57",2015-06-04 07:51:57,28.6755,-113.0546,1,-1,9,-26.7,1.7,0.9,NA,299234.5085,3173765.217,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:51:57",0
"16915","6/4/2015 7:52:12",2015-06-04 07:52:12,28.6763,-113.0547,1,-1,10,-28.1,1.6,0.8,NA,299229.1837,3173853.44,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:52:12",0
"16916","6/4/2015 7:52:27",2015-06-04 07:52:27,28.6771,-113.0549,1,-1,10,-31.8,1.6,0.8,NA,299211.9616,3173941.499,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:52:27",0
"16917","6/4/2015 7:52:42",2015-06-04 07:52:42,28.6781,-113.0549,1,-1,10,-28.8,1.6,0.8,NA,299210.6216,3174052.934,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:52:42",0
"16918","6/4/2015 7:52:57",2015-06-04 07:52:57,28.6789,-113.0549,1,-1,10,-29.9,1.6,0.8,NA,299214.7131,3174139.148,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:52:57",0
"16919","6/4/2015 7:53:12",2015-06-04 07:53:12,28.6797,-113.0551,1,-1,9,-24.1,1.7,0.9,NA,299200.5866,3174227.153,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:53:12",0
"16920","6/4/2015 7:53:27",2015-06-04 07:53:27,28.6804,-113.0552,1,-1,8,-21.2,1.7,0.9,NA,299188.8311,3174301.446,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:53:27",0
"16921","6/4/2015 7:53:42",2015-06-04 07:53:42,28.6811,-113.0552,1,-1,11,-24.9,1.4,0.8,NA,299185.1877,3174383.174,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:53:42",0
"16922","6/4/2015 7:53:57",2015-06-04 07:53:57,28.6819,-113.0555,1,-1,11,-23.6,1.4,0.8,NA,299157.9096,3174473.808,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:53:57",0
"16923","6/4/2015 7:54:12",2015-06-04 07:54:12,28.6825,-113.056,1,-1,11,-17.6,1.4,0.8,NA,299115.3608,3174538.654,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:54:12",0
"16924","6/4/2015 7:54:27",2015-06-04 07:54:27,28.6831,-113.0565,1,-1,11,-14.1,1.4,0.8,NA,299068.1272,3174605.798,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:54:27",0
"16925","6/4/2015 7:54:42",2015-06-04 07:54:42,28.6838,-113.0567,1,-1,11,-22.3,1.4,0.8,NA,299048.6854,3174687.798,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:54:42",0
"16926","6/4/2015 7:54:57",2015-06-04 07:54:57,28.6839,-113.0571,1,-1,11,-16.3,1.4,0.8,NA,299010.7653,3174699.722,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:54:57",0
"16927","6/4/2015 7:55:12",2015-06-04 07:55:12,28.6841,-113.0577,1,-1,10,-23,1.6,0.8,NA,298950.6484,3174718.866,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:55:12",0
"16928","6/4/2015 7:55:27",2015-06-04 07:55:27,28.6843,-113.0582,1,-1,10,-33.4,1.4,0.8,NA,298899.2153,3174740.816,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:55:27",0
"16929","6/4/2015 7:55:42",2015-06-04 07:55:42,28.6845,-113.059,1,-1,11,-32.7,1.4,0.8,NA,298819.4252,3174762.332,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:55:42",0
"16930","6/4/2015 7:55:57",2015-06-04 07:55:57,28.6847,-113.0597,1,-1,10,-30.3,1.5,0.8,NA,298755.1345,3174785.059,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:55:57",0
"16931","6/4/2015 7:56:12",2015-06-04 07:56:12,28.6849,-113.0604,1,-1,11,-26.9,1.4,0.8,NA,298685.9415,3174816.37,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:56:12",0
"16932","6/4/2015 7:56:27",2015-06-04 07:56:27,28.6853,-113.0609,1,-1,11,-25.9,1.4,0.8,NA,298641.5862,3174861.294,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:56:27",0
"16933","6/4/2015 7:56:42",2015-06-04 07:56:42,28.6854,-113.0613,1,-1,10,-25.5,1.5,0.8,NA,298599.6718,3174868.3,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:56:42",0
"16934","6/4/2015 7:56:57",2015-06-04 07:56:57,28.6857,-113.0618,1,-1,10,-24.5,1.4,0.8,NA,298557.2907,3174904.877,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:56:57",0
"16935","6/4/2015 7:57:12",2015-06-04 07:57:12,28.6861,-113.0621,1,-1,11,-31.9,1.4,0.8,NA,298521.786,3174952.79,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:57:12",0
"16936","6/4/2015 7:57:27",2015-06-04 07:57:27,28.6863,-113.0626,1,-1,11,-31.3,1.4,0.8,NA,298472.4625,3174974.151,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:57:27",0
"16937","6/4/2015 7:57:42",2015-06-04 07:57:42,28.6868,-113.0632,1,-1,11,-28.3,1.4,0.8,NA,298421.3763,3175025.475,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:57:42",0
"16938","6/4/2015 7:57:57",2015-06-04 07:57:57,28.6871,-113.0636,1,-1,10,-30.5,1.4,0.8,NA,298377.7828,3175057.824,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:57:57",0
"16939","6/4/2015 7:58:12",2015-06-04 07:58:12,28.6876,-113.064,1,-1,10,-36.3,1.4,0.8,NA,298338.7727,3175119.656,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:58:12",0
"16940","6/4/2015 7:58:27",2015-06-04 07:58:27,28.6881,-113.0646,1,-1,10,-32.2,1.4,0.8,NA,298284.6539,3175174.543,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:58:27",0
"16941","6/4/2015 7:58:42",2015-06-04 07:58:42,28.6884,-113.0652,1,-1,10,-27.6,1.4,0.8,NA,298229.0917,3175211.903,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:58:42",0
"16942","6/4/2015 7:58:57",2015-06-04 07:58:57,28.6889,-113.0659,1,-1,10,-27.4,1.4,0.8,NA,298159.7625,3175263.36,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:58:57",0
"16943","6/4/2015 7:59:12",2015-06-04 07:59:12,28.6892,-113.0665,1,-1,10,-32.8,1.4,0.8,NA,298099.5482,3175304.866,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:59:12",0
"16944","6/4/2015 7:59:27",2015-06-04 07:59:27,28.6901,-113.0669,1,-1,10,-38.1,1.4,0.8,NA,298059.3473,3175401.27,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:59:27",0
"16945","6/4/2015 7:59:42",2015-06-04 07:59:42,28.6907,-113.0674,1,-1,10,-33,1.4,0.8,NA,298011.7112,3175463.438,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:59:42",0
"16946","6/4/2015 7:59:57",2015-06-04 07:59:57,28.6913,-113.0678,1,-1,9,-34.6,1.6,0.9,NA,297980.3567,3175534.376,NA,NA,NA,NA,597,"Viv18","6/4/2015 0:59:57",0
"16947","6/4/2015 8:00:12",2015-06-04 08:00:12,28.6918,-113.0684,1,-1,10,-34,1.4,0.8,NA,297921.1481,3175596.19,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:00:12",0
"16948","6/4/2015 8:00:27",2015-06-04 08:00:27,28.6923,-113.0688,1,-1,10,-35,1.4,0.8,NA,297881.7425,3175644.358,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:00:27",0
"16949","6/4/2015 8:00:42",2015-06-04 08:00:42,28.6926,-113.0692,1,-1,10,-35.4,1.4,0.8,NA,297839.9449,3175686.101,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:00:42",0
"16950","6/4/2015 8:00:57",2015-06-04 08:00:57,28.693,-113.0697,1,-1,9,-40.4,1.6,0.9,NA,297790.4063,3175722.99,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:00:57",0
"16951","6/4/2015 8:01:12",2015-06-04 08:01:12,28.6938,-113.07,1,-1,10,-48,1.4,0.8,NA,297763.7976,3175813.802,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:01:12",0
"16952","6/4/2015 8:01:27",2015-06-04 08:01:27,28.694,-113.0706,1,-1,10,-49.2,1.4,0.8,NA,297704.5377,3175834.97,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:01:27",0
"16953","6/4/2015 8:01:42",2015-06-04 08:01:42,28.6941,-113.0712,1,-1,8,-48.8,1.7,0.9,NA,297654.9186,3175848.395,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:01:42",0
"16954","6/4/2015 8:01:57",2015-06-04 08:01:57,28.6945,-113.0719,1,-1,10,-44.1,1.4,0.8,NA,297584.2158,3175895.445,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:01:57",0
"16955","6/4/2015 8:02:12",2015-06-04 08:02:12,28.6947,-113.0724,1,-1,9,-43.3,1.5,0.9,NA,297533.0871,3175915.733,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:02:12",0
"16956","6/4/2015 8:02:27",2015-06-04 08:02:27,28.695,-113.0731,1,-1,9,-45,1.4,0.8,NA,297470.8212,3175951.366,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:02:27",0
"16957","6/4/2015 8:02:42",2015-06-04 08:02:42,28.6954,-113.0736,1,-1,9,-43.4,1.6,0.9,NA,297422.0078,3176001.732,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:02:42",0
"16958","6/4/2015 8:02:57",2015-06-04 08:02:57,28.6958,-113.0741,1,-1,10,-43.6,1.4,0.8,NA,297372.8457,3176041.388,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:02:57",0
"16959","6/4/2015 8:03:12",2015-06-04 08:03:12,28.6961,-113.0746,1,-1,10,-46.8,1.4,0.8,NA,297322.1196,3176084.766,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:03:12",0
"16960","6/4/2015 8:03:27",2015-06-04 08:03:27,28.6965,-113.0751,1,-1,10,-41.5,1.4,0.8,NA,297272.3677,3176127.943,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:03:27",0
"16961","6/4/2015 8:03:42",2015-06-04 08:03:42,28.6972,-113.0755,1,-1,10,-41.8,1.4,0.8,NA,297234.1613,3176207.318,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:03:42",0
"16962","6/4/2015 8:03:57",2015-06-04 08:03:57,28.698,-113.0759,1,-1,10,-39.5,1.4,0.8,NA,297199.3895,3176296.795,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:03:57",0
"16963","6/4/2015 8:04:12",2015-06-04 08:04:12,28.6987,-113.0762,1,-1,10,-38.8,1.4,0.8,NA,297167.1843,3176374.588,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:04:12",0
"16964","6/4/2015 8:04:27",2015-06-04 08:04:27,28.6995,-113.0767,1,-1,10,-38.4,1.4,0.8,NA,297126.3235,3176460.477,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:04:27",0
"16965","6/4/2015 8:04:42",2015-06-04 08:04:42,28.7002,-113.077,1,-1,10,-44.2,1.4,0.8,NA,297098.1051,3176542.635,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:04:42",0
"16966","6/4/2015 8:04:57",2015-06-04 08:04:57,28.7008,-113.0772,1,-1,10,-44,1.4,0.8,NA,297072.1679,3176606.091,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:04:57",0
"16967","6/4/2015 8:05:12",2015-06-04 08:05:12,28.7015,-113.0775,1,-1,10,-40.7,1.4,0.8,NA,297048.7587,3176683.732,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:05:12",0
"16968","6/4/2015 8:05:27",2015-06-04 08:05:27,28.7022,-113.078,1,-1,10,-37.1,1.4,0.8,NA,297004.5561,3176764.69,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:05:27",0
"16969","6/4/2015 8:05:42",2015-06-04 08:05:42,28.7028,-113.0783,1,-1,10,-30.7,1.4,0.8,NA,296971.3495,3176831.6,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:05:42",0
"16970","6/4/2015 8:05:57",2015-06-04 08:05:57,28.7034,-113.0786,1,-1,9,-28.6,1.6,0.9,NA,296944.1367,3176896.558,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:05:57",0
"16971","6/4/2015 8:06:12",2015-06-04 08:06:12,28.7041,-113.079,1,-1,9,-34,1.5,0.8,NA,296910.705,3176969.199,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:06:12",0
"16972","6/4/2015 8:06:27",2015-06-04 08:06:27,28.7047,-113.0793,1,-1,10,-33.6,1.4,0.8,NA,296881.7692,3177038.067,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:06:27",0
"16973","6/4/2015 8:06:42",2015-06-04 08:06:42,28.7052,-113.0796,1,-1,10,-27.9,1.4,0.8,NA,296852.405,3177101.031,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:06:42",0
"16974","6/4/2015 8:06:57",2015-06-04 08:06:57,28.7058,-113.0799,1,-1,10,-29.5,1.4,0.8,NA,296825.3854,3177167.648,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:06:57",0
"16975","6/4/2015 8:07:12",2015-06-04 08:07:12,28.7065,-113.0803,1,-1,10,-23.7,1.4,0.8,NA,296781.2654,3177243.803,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:07:12",0
"16976","6/4/2015 8:07:27",2015-06-04 08:07:27,28.707,-113.0808,1,-1,10,-19.2,1.4,0.8,NA,296737.4493,3177299.997,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:07:27",0
"16977","6/4/2015 8:07:42",2015-06-04 08:07:42,28.7077,-113.0812,1,-1,9,-16.2,1.5,0.8,NA,296702.5547,3177372.665,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:07:42",0
"16978","6/4/2015 8:07:57",2015-06-04 08:07:57,28.7082,-113.0815,1,-1,10,-25,1.4,0.8,NA,296667.8024,3177434.799,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:07:57",0
"16979","6/4/2015 8:08:12",2015-06-04 08:08:12,28.7088,-113.0817,1,-1,9,-19.9,1.6,0.9,NA,296648.4611,3177502.577,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:08:12",0
"16980","6/4/2015 8:08:27",2015-06-04 08:08:27,28.7094,-113.082,1,-1,10,-20,1.4,0.8,NA,296627.1433,3177569.096,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:08:27",0
"16981","6/4/2015 8:08:42",2015-06-04 08:08:42,28.7099,-113.0824,1,-1,10,-20.2,1.4,0.8,NA,296584.9061,3177622.307,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:08:42",0
"16982","6/4/2015 8:08:57",2015-06-04 08:08:57,28.7104,-113.0828,1,-1,10,-24.2,1.4,0.8,NA,296552.1851,3177679.418,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:08:57",0
"16983","6/4/2015 8:09:12",2015-06-04 08:09:12,28.7109,-113.0831,1,-1,10,-24.9,1.4,0.8,NA,296518.2729,3177733.592,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:09:12",0
"16984","6/4/2015 8:09:27",2015-06-04 08:09:27,28.7115,-113.0834,1,-1,10,-26.5,1.4,0.8,NA,296491.7422,3177800.018,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:09:27",0
"16985","6/4/2015 8:09:42",2015-06-04 08:09:42,28.7122,-113.0834,1,-1,10,-32.7,1.4,0.8,NA,296495.6841,3177876.443,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:09:42",0
"16986","6/4/2015 8:09:57",2015-06-04 08:09:57,28.7125,-113.0837,1,-1,10,-26.6,1.4,0.8,NA,296462.6382,3177914.897,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:09:57",0
"16987","6/4/2015 8:10:12",2015-06-04 08:10:12,28.7133,-113.0838,1,-1,10,-22.1,1.4,0.8,NA,296455.9912,3178000.561,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:10:12",0
"16988","6/4/2015 8:10:27",2015-06-04 08:10:27,28.7139,-113.0838,1,-1,10,-16.8,1.4,0.8,NA,296456.4506,3178064.113,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:10:27",0
"16989","6/4/2015 8:10:42",2015-06-04 08:10:42,28.7146,-113.0841,1,-1,10,-13.7,1.4,0.8,NA,296433.0622,3178142.493,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:10:42",0
"16990","6/4/2015 8:10:57",2015-06-04 08:10:57,28.7152,-113.0841,1,-1,10,-18.5,1.4,0.8,NA,296426.2782,3178210.976,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:10:57",0
"16991","6/4/2015 8:11:12",2015-06-04 08:11:12,28.716,-113.0841,1,-1,10,-4.4,1.4,0.8,NA,296429.7146,3178295.724,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:11:12",0
"16992","6/4/2015 8:11:27",2015-06-04 08:11:27,28.7167,-113.0841,1,-1,10,-5.6,1.4,0.8,NA,296434.2424,3178377.682,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:11:27",0
"16993","6/4/2015 8:11:42",2015-06-04 08:11:42,28.7174,-113.0843,1,-1,10,-7.8,1.4,0.8,NA,296418.6031,3178452.047,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:11:42",0
"16994","6/4/2015 8:11:57",2015-06-04 08:11:57,28.7179,-113.0846,1,-1,10,-4.4,1.4,0.8,NA,296387.7316,3178512.266,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:11:57",0
"16995","6/4/2015 8:12:12",2015-06-04 08:12:12,28.7185,-113.0848,1,-1,9,-5.6,1.5,0.9,NA,296364.2027,3178582.52,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:12:12",0
"16996","6/4/2015 8:12:27",2015-06-04 08:12:27,28.719,-113.0851,1,-1,9,-10.6,1.5,0.9,NA,296339.9671,3178630.984,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:12:27",0
"16997","6/4/2015 8:12:42",2015-06-04 08:12:42,28.7196,-113.0854,1,-1,9,-13.4,1.5,0.9,NA,296311.0396,3178699.854,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:12:42",0
"16998","6/4/2015 8:12:57",2015-06-04 08:12:57,28.72,-113.0858,1,-1,9,-20,1.5,0.9,NA,296273.4333,3178747.443,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:12:57",0
"16999","6/4/2015 8:13:12",2015-06-04 08:13:12,28.7204,-113.0862,1,-1,9,-29.8,1.5,0.9,NA,296236.3449,3178796.686,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:13:12",0
"17000","6/4/2015 8:13:27",2015-06-04 08:13:27,28.7211,-113.0863,1,-1,9,-29.4,1.5,0.9,NA,296222.9742,3178870.273,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:13:27",0
"17001","6/4/2015 8:13:42",2015-06-04 08:13:42,28.7216,-113.0867,1,-1,9,-26.2,1.5,0.9,NA,296189.9366,3178927.575,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:13:42",0
"17002","6/4/2015 8:13:57",2015-06-04 08:13:57,28.7221,-113.0864,1,-1,9,-27.2,1.5,0.9,NA,296214.4419,3178978.326,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:13:57",0
"17003","6/4/2015 8:14:12",2015-06-04 08:14:12,28.7227,-113.0867,1,-1,9,-28.4,1.5,0.9,NA,296194.0283,3179049.635,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:14:12",0
"17004","6/4/2015 8:14:27",2015-06-04 08:14:27,28.7234,-113.0868,1,-1,9,-24.9,1.5,0.9,NA,296183.8651,3179129.632,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:14:27",0
"17005","6/4/2015 8:14:42",2015-06-04 08:14:42,28.724,-113.087,1,-1,9,-25.1,1.5,0.9,NA,296166.7613,3179194.601,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:14:42",0
"17006","6/4/2015 8:14:57",2015-06-04 08:14:57,28.7245,-113.0871,1,-1,9,-30.6,1.5,0.9,NA,296150.6906,3179253.453,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:14:57",0
"17007","6/4/2015 8:15:12",2015-06-04 08:15:12,28.7252,-113.0873,1,-1,9,-30.3,1.5,0.9,NA,296135.2607,3179320.979,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:15:12",0
"17008","6/4/2015 8:15:27",2015-06-04 08:15:27,28.7259,-113.0877,1,-1,9,-25.5,1.5,0.9,NA,296095.9118,3179399.086,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:15:27",0
"17009","6/4/2015 8:15:42",2015-06-04 08:15:42,28.7264,-113.088,1,-1,9,-32.1,1.5,0.9,NA,296069.9521,3179460.515,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:15:42",0
"17010","6/4/2015 8:15:57",2015-06-04 08:15:57,28.7271,-113.0883,1,-1,9,-32.8,1.5,0.9,NA,296042.4542,3179536.382,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:15:57",0
"17011","6/4/2015 8:16:12",2015-06-04 08:16:12,28.7276,-113.0883,1,-1,9,-33.1,1.5,0.9,NA,296042.2695,3179590.892,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:16:12",0
"17012","6/4/2015 8:16:27",2015-06-04 08:16:27,28.7282,-113.0885,1,-1,9,-32.4,1.5,0.9,NA,296026.6521,3179656.943,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:16:27",0
"17013","6/4/2015 8:16:42",2015-06-04 08:16:42,28.7288,-113.0884,1,-1,9,-33.5,1.5,0.9,NA,296035.2479,3179729.221,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:16:42",0
"17014","6/4/2015 8:16:57",2015-06-04 08:16:57,28.7295,-113.0889,1,-1,9,-33,1.5,0.9,NA,295994.0974,3179806.622,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:16:57",0
"17015","6/4/2015 8:17:12",2015-06-04 08:17:12,28.7302,-113.0885,1,-1,9,-41.1,1.5,0.9,NA,296031.6244,3179884.86,NA,NA,NA,NA,597,"Viv18","6/4/2015 1:17:12",0
