"","bat_flight","FA","num_buzz","dur_FA","rate"
"2500","bat",NA,NA,NA,NA
"2501","bat",NA,NA,NA,NA
"2502","bat",NA,NA,NA,NA
"2503","bat",NA,NA,NA,NA
"2504","bat",NA,NA,NA,NA
"2505","bat",NA,NA,NA,NA
"2506","bat",NA,NA,NA,NA
"2507","bat",NA,NA,NA,NA
"2508","bat",NA,NA,NA,NA
"2509","bat",NA,NA,NA,NA
"2510","bat",NA,NA,NA,NA
"2511","bat",NA,NA,NA,NA
"2512","bat",NA,NA,NA,NA
"2513","bat",NA,NA,NA,NA
"2514","bat",NA,NA,NA,NA
"2515","bat",NA,NA,NA,NA
"2516","bat",NA,NA,NA,NA
"2517","bat",NA,NA,NA,NA
"2518","bat",NA,NA,NA,NA
"2519","bat",NA,NA,NA,NA
"2520","bat",NA,NA,NA,NA
"2521","bat",NA,NA,NA,NA
"2522","bat",NA,NA,NA,NA
"2523","bat",NA,NA,NA,NA
"2524","bat",NA,NA,NA,NA
"2525","bat",NA,NA,NA,NA
"2526","bat",NA,NA,NA,NA
"2527","bat",NA,NA,NA,NA
"2528","bat",NA,NA,NA,NA
"2529","bat",NA,NA,NA,NA
"2530","bat",NA,NA,NA,NA
"2531","bat",NA,NA,NA,NA
"2532","bat",NA,NA,NA,NA
"2533","bat",NA,NA,NA,NA
"2534","bat",NA,NA,NA,NA
"2535","bat",NA,NA,NA,NA
"2536","bat",NA,NA,NA,NA
"2537","bat",NA,NA,NA,NA
"2538","bat",NA,NA,NA,NA
"2539","bat",NA,NA,NA,NA
"2540","bat",NA,NA,NA,NA
"2541","bat",NA,NA,NA,NA
"2542","bat",NA,NA,NA,NA
"2543","bat",NA,NA,NA,NA
"2544","bat",NA,NA,NA,NA
"2545","bat",NA,NA,NA,NA
"2546","bat",NA,NA,NA,NA
"2547","bat",NA,NA,NA,NA
"2548","bat",NA,NA,NA,NA
"2549","bat",NA,NA,NA,NA
"2550","bat",NA,NA,NA,NA
"2551","bat",NA,NA,NA,NA
"2552","bat",NA,NA,NA,NA
"2553","bat",NA,NA,NA,NA
"2554","bat",NA,NA,NA,NA
"2555","bat",NA,NA,NA,NA
"2556","bat",NA,NA,NA,NA
"2557","bat",NA,NA,NA,NA
"2558","bat",NA,NA,NA,NA
"2559","bat",NA,NA,NA,NA
"2560","bat",NA,NA,NA,NA
"2561","bat",NA,NA,NA,NA
"2562","bat",NA,NA,NA,NA
"2563","bat",NA,NA,NA,NA
"2564","bat",NA,NA,NA,NA
"2565","bat",NA,NA,NA,NA
"2566","bat",NA,NA,NA,NA
"2567","bat",NA,NA,NA,NA
"2568","bat",NA,NA,NA,NA
"2569","bat",NA,NA,NA,NA
"2570","bat",NA,NA,NA,NA
"2571","bat",NA,NA,NA,NA
"2572","bat",NA,NA,NA,NA
"2573","bat",NA,NA,NA,NA
"2574","bat",NA,NA,NA,NA
"2575","bat",NA,NA,NA,NA
"2576","bat",NA,NA,NA,NA
"2577","bat",NA,NA,NA,NA
"2578","bat",NA,NA,NA,NA
"2579","bat",NA,NA,NA,NA
"2580","bat",NA,NA,NA,NA
"2581","bat",NA,NA,NA,NA
"2582","bat",NA,NA,NA,NA
"2583","bat",NA,NA,NA,NA
"2584","bat",NA,NA,NA,NA
"2585","bat",NA,NA,NA,NA
"2586","bat",NA,NA,NA,NA
"2587","bat",NA,NA,NA,NA
"2588","bat",NA,NA,NA,NA
"2589","bat",NA,NA,NA,NA
"2590","bat",NA,NA,NA,NA
"2591","bat",NA,NA,NA,NA
"2592","bat",NA,NA,NA,NA
"2593","bat",NA,NA,NA,NA
"2594","bat",NA,NA,NA,NA
"2595","bat",NA,NA,NA,NA
"2596","bat",NA,NA,NA,NA
"2597","bat",NA,NA,NA,NA
"2598","bat",NA,NA,NA,NA
"2599","bat",NA,NA,NA,NA
"2600","bat",NA,NA,NA,NA
"2601","bat",NA,NA,NA,NA
"2602","bat",NA,NA,NA,NA
"2603","bat",NA,NA,NA,NA
"2604","bat",NA,NA,NA,NA
"2605","bat",NA,NA,NA,NA
"2606","bat",NA,NA,NA,NA
"2607","bat",NA,NA,NA,NA
"2608","bat",NA,NA,NA,NA
"2609","bat",NA,NA,NA,NA
"2610","bat",NA,NA,NA,NA
"2611","bat",NA,NA,NA,NA
"2612","bat",NA,NA,NA,NA
"2613","bat",NA,NA,NA,NA
"2614","bat",NA,NA,NA,NA
"2615","bat",NA,NA,NA,NA
"2616","bat",NA,NA,NA,NA
"2617","bat",NA,NA,NA,NA
"2618","bat",NA,NA,NA,NA
"2619","bat",NA,NA,NA,NA
"2620","bat",NA,NA,NA,NA
"2621","bat",NA,NA,NA,NA
"2622","bat",NA,NA,NA,NA
"2623","bat",NA,NA,NA,NA
"2624","bat",NA,NA,NA,NA
"2625","bat",NA,NA,NA,NA
"2626","bat",NA,NA,NA,NA
"2627","bat",NA,NA,NA,NA
"2628","bat",NA,NA,NA,NA
"2629","bat",NA,NA,NA,NA
"2630","bat",NA,NA,NA,NA
"2631","bat",NA,NA,NA,NA
"2632","bat",NA,NA,NA,NA
"2633","bat",NA,NA,NA,NA
"2634","bat",NA,NA,NA,NA
"2635","bat",NA,NA,NA,NA
"2636","bat",NA,NA,NA,NA
"2637","bat",NA,NA,NA,NA
"2638","bat",NA,NA,NA,NA
"2639","bat",NA,NA,NA,NA
"2640","bat",NA,NA,NA,NA
"2641","bat",NA,NA,NA,NA
"2642","bat",NA,NA,NA,NA
"2643","bat",NA,NA,NA,NA
"2644","bat",NA,NA,NA,NA
"2645","bat",NA,NA,NA,NA
"2646","bat",NA,NA,NA,NA
"2647","bat",NA,NA,NA,NA
"2648","bat",NA,NA,NA,NA
"2649","bat",NA,NA,NA,NA
"2650","bat",NA,NA,NA,NA
"2651","bat",NA,NA,NA,NA
"2652","bat",NA,NA,NA,NA
"2653","bat",NA,NA,NA,NA
"2654","bat",NA,NA,NA,NA
"2655","bat",NA,NA,NA,NA
"2656","bat",NA,NA,NA,NA
"2657","bat",NA,NA,NA,NA
"2658","bat",NA,NA,NA,NA
"2659","bat",NA,NA,NA,NA
"2660","bat",NA,NA,NA,NA
"2661","bat",NA,NA,NA,NA
"2662","bat",NA,NA,NA,NA
"2663","bat",NA,NA,NA,NA
"2664","bat",NA,NA,NA,NA
"2665","bat",NA,NA,NA,NA
"2666","bat",NA,NA,NA,NA
"2667","bat",NA,NA,NA,NA
"2668","bat",NA,NA,NA,NA
"2669","bat",NA,NA,NA,NA
"2670","bat",NA,NA,NA,NA
"2671","bat",NA,NA,NA,NA
"2672","bat",NA,NA,NA,NA
"2673","bat",NA,NA,NA,NA
"2674","bat",NA,NA,NA,NA
"2675","bat",NA,NA,NA,NA
"2676","bat",NA,NA,NA,NA
"2677","bat",NA,NA,NA,NA
"2678","bat",NA,NA,NA,NA
"2679","bat",NA,NA,NA,NA
"2680","bat",NA,NA,NA,NA
"2681","bat",NA,NA,NA,NA
"2682","bat",NA,NA,NA,NA
"2683","bat",NA,NA,NA,NA
"2684","bat",NA,NA,NA,NA
"2685","bat",NA,NA,NA,NA
"2686","bat",NA,NA,NA,NA
"2687","bat",NA,NA,NA,NA
"2688","bat",NA,NA,NA,NA
"2689","bat",NA,NA,NA,NA
"2690","bat",NA,NA,NA,NA
"2691","bat",NA,NA,NA,NA
"2692","bat",NA,NA,NA,NA
"2693","bat",NA,NA,NA,NA
"2694","bat",NA,NA,NA,NA
"2695","bat",NA,NA,NA,NA
"2696","bat",NA,NA,NA,NA
"2697","bat",NA,NA,NA,NA
"2698","bat",NA,NA,NA,NA
"2699","bat",NA,NA,NA,NA
"2700","bat",NA,NA,NA,NA
"2701","bat",NA,NA,NA,NA
"2702","bat",NA,NA,NA,NA
"2703","bat",NA,NA,NA,NA
"2704","bat",NA,NA,NA,NA
"2705","bat",NA,NA,NA,NA
"2706","bat",NA,NA,NA,NA
"2707","bat",NA,NA,NA,NA
"2708","bat",NA,NA,NA,NA
"2709","bat",NA,NA,NA,NA
"2710","bat",NA,NA,NA,NA
"2711","bat",NA,NA,NA,NA
"2712","bat",NA,NA,NA,NA
"2713","bat",NA,NA,NA,NA
"2714","bat",NA,NA,NA,NA
"2715","bat",NA,NA,NA,NA
"2716","bat",NA,NA,NA,NA
"2717","bat",NA,NA,NA,NA
"2718","bat",NA,NA,NA,NA
"2719","bat",NA,NA,NA,NA
"2720","bat",NA,NA,NA,NA
"2721","bat",NA,NA,NA,NA
"2722","bat",NA,NA,NA,NA
"2723","bat",NA,NA,NA,NA
"2724","bat",NA,NA,NA,NA
"2725","bat",NA,NA,NA,NA
"2726","bat",NA,NA,NA,NA
"2727","bat",NA,NA,NA,NA
"2728","bat",NA,NA,NA,NA
"2729","bat",NA,NA,NA,NA
"2730","bat",NA,NA,NA,NA
"2731","bat",NA,NA,NA,NA
"2732","bat",NA,NA,NA,NA
"2733","bat",NA,NA,NA,NA
"2734","bat",NA,NA,NA,NA
"2735","bat",NA,NA,NA,NA
"2736","bat",NA,NA,NA,NA
"2737","bat",NA,NA,NA,NA
"2738","bat",NA,NA,NA,NA
"2739","bat",NA,NA,NA,NA
"2740","bat",NA,NA,NA,NA
"2741","bat",NA,NA,NA,NA
"2742","bat",NA,NA,NA,NA
"2743","bat",NA,NA,NA,NA
"2744","bat",NA,NA,NA,NA
"2745","bat",NA,NA,NA,NA
"2746","bat",NA,NA,NA,NA
"2747","bat",NA,NA,NA,NA
"2748","bat",NA,NA,NA,NA
"2749","bat",NA,NA,NA,NA
"2750","bat",NA,NA,NA,NA
"2751","bat",NA,NA,NA,NA
"2752","bat",NA,NA,NA,NA
"2753","bat",NA,NA,NA,NA
"2754","bat",NA,NA,NA,NA
"2755","bat",NA,NA,NA,NA
"2756","bat",NA,NA,NA,NA
"2757","bat",NA,NA,NA,NA
"2758","bat",NA,NA,NA,NA
"2759","bat",NA,NA,NA,NA
"2760","bat",NA,NA,NA,NA
"2761","bat",NA,NA,NA,NA
"2762","bat",NA,NA,NA,NA
"2763","bat",NA,NA,NA,NA
"2764","bat",NA,NA,NA,NA
"2765","bat",NA,NA,NA,NA
"2766","bat",NA,NA,NA,NA
"2767","bat",NA,NA,NA,NA
"2768","bat",NA,NA,NA,NA
"2769","bat",NA,NA,NA,NA
"2770","bat",NA,NA,NA,NA
"2771","bat",NA,NA,NA,NA
"2772","bat",NA,NA,NA,NA
"2773","bat",NA,NA,NA,NA
"2774","bat",NA,NA,NA,NA
"2775","bat",NA,NA,NA,NA
"2776","bat",NA,NA,NA,NA
"2777","bat",NA,NA,NA,NA
"2778","bat",NA,NA,NA,NA
"2779","bat",NA,NA,NA,NA
"2780","bat",NA,NA,NA,NA
"2781","bat",NA,NA,NA,NA
"2782","bat",NA,NA,NA,NA
"2783","bat",NA,NA,NA,NA
"2784","bat",NA,NA,NA,NA
"2785","bat",NA,NA,NA,NA
"2786","bat",NA,NA,NA,NA
"2787","bat",NA,NA,NA,NA
"2788","bat",NA,NA,NA,NA
"2789","bat",NA,NA,NA,NA
"2790","bat",NA,NA,NA,NA
"2791","bat",NA,NA,NA,NA
"2792","bat",NA,NA,NA,NA
"2793","bat",NA,NA,NA,NA
"2794","bat",NA,NA,NA,NA
"2795","bat",NA,NA,NA,NA
"2796","bat",NA,NA,NA,NA
"2797","bat",NA,NA,NA,NA
"2798","bat",NA,NA,NA,NA
"2799","bat",NA,NA,NA,NA
"2800","bat",NA,NA,NA,NA
"2801","bat",NA,NA,NA,NA
"2802","bat",NA,NA,NA,NA
"2803","bat",NA,NA,NA,NA
"2804","bat",NA,NA,NA,NA
"2805","bat",NA,NA,NA,NA
"2806","bat",NA,NA,NA,NA
"2807","bat",NA,NA,NA,NA
"2808","bat",NA,NA,NA,NA
"2809","bat",NA,NA,NA,NA
"2810","bat",NA,NA,NA,NA
"2811","bat",NA,NA,NA,NA
"2812","bat",NA,NA,NA,NA
"2813","bat",NA,NA,NA,NA
"2814","bat",NA,NA,NA,NA
"2815","bat",NA,NA,NA,NA
"2816","bat",NA,NA,NA,NA
"2817","bat",NA,NA,NA,NA
"2818","bat",NA,NA,NA,NA
"2819","bat",NA,NA,NA,NA
"2820","bat",NA,NA,NA,NA
"2821","bat",NA,NA,NA,NA
"2822","bat",NA,NA,NA,NA
"2823","bat",NA,NA,NA,NA
"2824","bat",NA,NA,NA,NA
"2825","bat",NA,NA,NA,NA
"2826","bat",NA,NA,NA,NA
"2827","bat",NA,NA,NA,NA
"2828","bat",NA,NA,NA,NA
"2829","bat",NA,NA,NA,NA
"2830","bat",NA,NA,NA,NA
"2831","bat",NA,NA,NA,NA
"2832","bat",NA,NA,NA,NA
"2833","bat",NA,NA,NA,NA
"2834","bat",NA,NA,NA,NA
"2835","bat",NA,NA,NA,NA
"2836","bat",NA,NA,NA,NA
"2837","bat",NA,NA,NA,NA
"2838","bat",NA,NA,NA,NA
"2839","bat",NA,NA,NA,NA
"2840","bat",NA,NA,NA,NA
"2841","bat",NA,NA,NA,NA
"2842","bat",NA,NA,NA,NA
"2843","bat",NA,NA,NA,NA
"2844","bat",NA,NA,NA,NA
"2845","bat",NA,NA,NA,NA
"2846","bat",NA,NA,NA,NA
"2847","bat",NA,NA,NA,NA
"2848","bat",NA,NA,NA,NA
"2849","bat",NA,NA,NA,NA
"2850","bat",NA,NA,NA,NA
"2851","bat",NA,NA,NA,NA
"2852","bat",NA,NA,NA,NA
"2853","bat",NA,NA,NA,NA
"2854","bat",NA,NA,NA,NA
"2855","bat",NA,NA,NA,NA
"2856","bat",NA,NA,NA,NA
"2857","bat",NA,NA,NA,NA
"2858","bat",NA,NA,NA,NA
"2859","bat",NA,NA,NA,NA
"2860","bat",NA,NA,NA,NA
"2861","bat",NA,NA,NA,NA
"2862","bat",NA,NA,NA,NA
"2863","bat",NA,NA,NA,NA
"2864","bat",NA,NA,NA,NA
"2865","bat",NA,NA,NA,NA
"2866","bat",NA,NA,NA,NA
"2867","bat",NA,NA,NA,NA
"2868","bat",NA,NA,NA,NA
"2869","bat",NA,NA,NA,NA
"2870","bat",NA,NA,NA,NA
"2871","bat",NA,NA,NA,NA
"2872","bat",NA,NA,NA,NA
"2873","bat",NA,NA,NA,NA
"2874","bat",NA,NA,NA,NA
"2875","bat",NA,NA,NA,NA
"2876","bat",NA,NA,NA,NA
"2877","bat",NA,NA,NA,NA
"2878","bat",NA,NA,NA,NA
"2879","bat",NA,NA,NA,NA
"2880","bat",NA,NA,NA,NA
"2881","bat",NA,NA,NA,NA
"2882","bat",NA,NA,NA,NA
"2883","bat",NA,NA,NA,NA
"2884","bat",NA,NA,NA,NA
"2885","bat",NA,NA,NA,NA
"2886","bat",NA,NA,NA,NA
"2887","bat",NA,NA,NA,NA
"2888","bat",NA,NA,NA,NA
"2889","bat",NA,NA,NA,NA
"2890","bat",NA,NA,NA,NA
"2891","bat",NA,NA,NA,NA
"2892","bat",NA,NA,NA,NA
"2893","bat",NA,NA,NA,NA
"2894","bat",NA,NA,NA,NA
"2895","bat",NA,NA,NA,NA
"2896","bat",NA,NA,NA,NA
"2897","bat",NA,NA,NA,NA
"2898","bat",NA,NA,NA,NA
"2899","bat",NA,NA,NA,NA
"2900","bat",NA,NA,NA,NA
"2901","bat",NA,NA,NA,NA
"2902","bat",NA,NA,NA,NA
"2903","bat",NA,NA,NA,NA
"2904","bat",NA,NA,NA,NA
"2905","bat",NA,NA,NA,NA
"2906","bat",NA,NA,NA,NA
"2907","bat",NA,NA,NA,NA
"2908","bat",NA,NA,NA,NA
"2909","bat",NA,NA,NA,NA
"2910","bat",NA,NA,NA,NA
"2911","bat",NA,NA,NA,NA
"2912","bat",NA,NA,NA,NA
"2913","bat",NA,NA,NA,NA
"2914","bat",NA,NA,NA,NA
"2915","bat",NA,NA,NA,NA
"2916","bat",NA,NA,NA,NA
"2917","bat",NA,NA,NA,NA
"2918","bat",NA,NA,NA,NA
"2919","bat",NA,NA,NA,NA
"2920","bat",NA,NA,NA,NA
"2921","bat",NA,NA,NA,NA
"2922","bat",NA,NA,NA,NA
"2923","bat",NA,NA,NA,NA
"2924","bat",NA,NA,NA,NA
"2925","bat",NA,NA,NA,NA
"2926","bat",NA,NA,NA,NA
"2927","bat",NA,NA,NA,NA
"2928","bat",NA,NA,NA,NA
"2929","bat",NA,NA,NA,NA
"2930","bat",NA,NA,NA,NA
"2931","bat",NA,NA,NA,NA
"2932","bat",NA,NA,NA,NA
"2933","bat",NA,NA,NA,NA
"2934","bat",NA,NA,NA,NA
"2935","bat",NA,NA,NA,NA
"2936","bat",NA,NA,NA,NA
"2937","bat",NA,NA,NA,NA
"2938","bat",NA,NA,NA,NA
"2939","bat",NA,NA,NA,NA
"2940","bat",NA,NA,NA,NA
"2941","bat",NA,NA,NA,NA
"2942","bat",NA,NA,NA,NA
"2943","bat",NA,NA,NA,NA
"2944","bat",NA,NA,NA,NA
"2945","bat",NA,NA,NA,NA
"2946","bat",NA,NA,NA,NA
"2947","bat",NA,NA,NA,NA
"2948","bat",NA,NA,NA,NA
"2949","bat",NA,NA,NA,NA
"2950","bat",NA,NA,NA,NA
"2951","bat",NA,NA,NA,NA
"2952","bat",NA,NA,NA,NA
"2953","bat",NA,NA,NA,NA
"2954","bat",NA,NA,NA,NA
"2955","bat",NA,NA,NA,NA
"2956","bat",NA,NA,NA,NA
"2957","bat",NA,NA,NA,NA
"2958","bat",NA,NA,NA,NA
"2959","bat",NA,NA,NA,NA
"2960","bat",NA,NA,NA,NA
"2961","bat",NA,NA,NA,NA
"2962","bat",NA,NA,NA,NA
"2963","bat",NA,NA,NA,NA
"2964","bat",NA,NA,NA,NA
"2965","bat",NA,NA,NA,NA
"2966","bat",NA,NA,NA,NA
"2967","bat",NA,NA,NA,NA
"2968","bat",NA,NA,NA,NA
"2969","bat",NA,NA,NA,NA
"2970","bat",NA,NA,NA,NA
"2971","bat",NA,NA,NA,NA
"2972","bat",NA,NA,NA,NA
"2973","bat",NA,NA,NA,NA
"2974","bat",NA,NA,NA,NA
"2975","bat",NA,NA,NA,NA
"2976","bat",NA,NA,NA,NA
"2977","bat",NA,NA,NA,NA
"2978","bat",NA,NA,NA,NA
"2979","bat",NA,NA,NA,NA
"2980","bat",NA,NA,NA,NA
"2981","bat",NA,NA,NA,NA
"2982","bat",NA,NA,NA,NA
"2983","bat",NA,NA,NA,NA
"2984","bat",NA,NA,NA,NA
"2985","bat",NA,NA,NA,NA
"2986","bat",NA,NA,NA,NA
"2987","bat",NA,NA,NA,NA
"2988","bat",NA,NA,NA,NA
"2989","bat",NA,NA,NA,NA
"2990","bat",NA,NA,NA,NA
"2991","bat",NA,NA,NA,NA
"2992","bat",NA,NA,NA,NA
"2993","bat",NA,NA,NA,NA
"2994","bat",NA,NA,NA,NA
"2995","bat",NA,NA,NA,NA
"2996","bat",NA,NA,NA,NA
"2997","bat",NA,NA,NA,NA
"2998","bat",NA,NA,NA,NA
"2999","bat",NA,NA,NA,NA
"3000","bat",NA,NA,NA,NA
"3001","bat",NA,NA,NA,NA
"3002","bat",NA,NA,NA,NA
"3003","bat",NA,NA,NA,NA
"3004","bat",NA,NA,NA,NA
"3005","bat",NA,NA,NA,NA
"3006","bat",NA,NA,NA,NA
"3007","bat",NA,NA,NA,NA
"3008","bat",NA,NA,NA,NA
"3009","bat",NA,NA,NA,NA
"3010","bat",NA,NA,NA,NA
"3011","bat",NA,NA,NA,NA
"3012","bat",NA,NA,NA,NA
"3013","bat",NA,NA,NA,NA
"3014","bat",NA,NA,NA,NA
"3015","bat",NA,NA,NA,NA
"3016","bat",NA,NA,NA,NA
"3017","bat",NA,NA,NA,NA
"3018","bat",NA,NA,NA,NA
"3019","bat",NA,NA,NA,NA
"3020","bat",NA,NA,NA,NA
"3021","bat",NA,NA,NA,NA
"3022","bat",NA,NA,NA,NA
"3023","bat",NA,NA,NA,NA
"3024","bat",NA,NA,NA,NA
"3025","bat",NA,NA,NA,NA
"3026","bat",NA,NA,NA,NA
"3027","bat",NA,NA,NA,NA
"3028","bat",NA,NA,NA,NA
"3029","bat",NA,NA,NA,NA
"3030","bat",NA,NA,NA,NA
"3031","bat",NA,NA,NA,NA
"3032","bat",NA,NA,NA,NA
"3033","bat",NA,NA,NA,NA
"3034","bat",NA,NA,NA,NA
"3035","bat",NA,NA,NA,NA
"3036","bat",NA,NA,NA,NA
"3037","bat",NA,NA,NA,NA
"3038","bat",NA,NA,NA,NA
"3039","bat",NA,NA,NA,NA
"3040","bat",NA,NA,NA,NA
"3041","bat",NA,NA,NA,NA
"3042","bat",NA,NA,NA,NA
"3043","bat",NA,NA,NA,NA
"3044","bat",NA,NA,NA,NA
"3045","bat",NA,NA,NA,NA
"3046","bat",NA,NA,NA,NA
"3047","bat",NA,NA,NA,NA
"3048","bat",NA,NA,NA,NA
"3049","bat",NA,NA,NA,NA
"3050","bat",NA,NA,NA,NA
"3051","bat",NA,NA,NA,NA
"3052","bat",NA,NA,NA,NA
"3053","bat",NA,NA,NA,NA
"3054","bat",NA,NA,NA,NA
"3055","bat",NA,NA,NA,NA
"3056","bat",NA,NA,NA,NA
"3057","bat",NA,NA,NA,NA
"3058","bat",NA,NA,NA,NA
"3059","bat",NA,NA,NA,NA
"3060","bat",NA,NA,NA,NA
"3061","bat",NA,NA,NA,NA
"3062","bat",NA,NA,NA,NA
"3063","bat",NA,NA,NA,NA
"3064","bat",NA,NA,NA,NA
"3065","bat",NA,NA,NA,NA
"3066","bat",NA,NA,NA,NA
"3067","bat",NA,NA,NA,NA
"3068","bat",NA,NA,NA,NA
"3069","bat",NA,NA,NA,NA
"3070","bat",NA,NA,NA,NA
"3071","bat",NA,NA,NA,NA
"3072","bat",NA,NA,NA,NA
"3073","bat",NA,NA,NA,NA
"3074","bat",NA,NA,NA,NA
"3075","bat",NA,NA,NA,NA
"3076","bat",NA,NA,NA,NA
"3077","bat",NA,NA,NA,NA
"3078","bat",NA,NA,NA,NA
"3079","bat",NA,NA,NA,NA
"3080","bat",NA,NA,NA,NA
"3081","bat",NA,NA,NA,NA
"3082","bat",NA,NA,NA,NA
"3083","bat",NA,NA,NA,NA
"3084","bat",NA,NA,NA,NA
"3085","bat",NA,NA,NA,NA
"3086","bat",NA,NA,NA,NA
"3087","bat",NA,NA,NA,NA
"3088","bat",NA,NA,NA,NA
"3089","bat",NA,NA,NA,NA
"3090","bat",NA,NA,NA,NA
"3091","bat",NA,NA,NA,NA
"3092","bat",NA,NA,NA,NA
"3093","bat",NA,NA,NA,NA
"3094","bat",NA,NA,NA,NA
"3095","bat",NA,NA,NA,NA
"3096","bat",NA,NA,NA,NA
"3097","bat",NA,NA,NA,NA
"3098","bat",NA,NA,NA,NA
"3099","bat",NA,NA,NA,NA
"3100","bat",NA,NA,NA,NA
"3101","bat",NA,NA,NA,NA
"3102","bat",NA,NA,NA,NA
"3103","bat",NA,NA,NA,NA
"3104","bat",NA,NA,NA,NA
"3105","bat",NA,NA,NA,NA
"3106","bat",NA,NA,NA,NA
"3107","bat",NA,NA,NA,NA
"3108","bat",NA,NA,NA,NA
"3109","bat",NA,NA,NA,NA
"3110","bat",NA,NA,NA,NA
"3111","bat",NA,NA,NA,NA
"3112","bat",NA,NA,NA,NA
"3113","bat",NA,NA,NA,NA
"3114","bat",NA,NA,NA,NA
"3115","bat",NA,NA,NA,NA
"3116","bat",NA,NA,NA,NA
"3117","bat",NA,NA,NA,NA
"3118","bat",NA,NA,NA,NA
"3119","bat",NA,NA,NA,NA
"3120","bat",NA,NA,NA,NA
"3121","bat",NA,NA,NA,NA
"3122","bat",NA,NA,NA,NA
"3123","bat",NA,NA,NA,NA
"3124","bat",NA,NA,NA,NA
"3125","bat",NA,NA,NA,NA
"3126","bat",NA,NA,NA,NA
"3127","bat",NA,NA,NA,NA
"3128","bat",NA,NA,NA,NA
"3129","bat",NA,NA,NA,NA
"3130","bat",NA,NA,NA,NA
"3131","bat",NA,NA,NA,NA
"3132","bat",NA,NA,NA,NA
"3133","bat",NA,NA,NA,NA
"3134","bat",NA,NA,NA,NA
"3135","bat",NA,NA,NA,NA
"3136","bat",NA,NA,NA,NA
"3137","bat",NA,NA,NA,NA
"3138","bat",NA,NA,NA,NA
"3139","bat",NA,NA,NA,NA
"3140","bat",NA,NA,NA,NA
"3141","bat",NA,NA,NA,NA
"3142","bat",NA,NA,NA,NA
"3143","bat",NA,NA,NA,NA
"3144","bat",NA,NA,NA,NA
"3145","bat",NA,NA,NA,NA
"3146","bat",NA,NA,NA,NA
"3147","bat",NA,NA,NA,NA
"3148","bat",NA,NA,NA,NA
"3149","bat",NA,NA,NA,NA
"3150","bat",NA,NA,NA,NA
"3151","bat",NA,NA,NA,NA
"3152","bat",NA,NA,NA,NA
"3153","bat",NA,NA,NA,NA
"3154","bat",NA,NA,NA,NA
"3155","bat",NA,NA,NA,NA
"3156","bat",NA,NA,NA,NA
"3157","bat",NA,NA,NA,NA
"3158","bat",NA,NA,NA,NA
"3159","bat",NA,NA,NA,NA
"3160","bat",NA,NA,NA,NA
"3161","bat",NA,NA,NA,NA
"3162","bat",NA,NA,NA,NA
"3163","bat",NA,NA,NA,NA
"3164","bat",NA,NA,NA,NA
"3165","bat",NA,NA,NA,NA
"3166","bat",NA,NA,NA,NA
"3167","bat",NA,NA,NA,NA
"3168","bat",NA,NA,NA,NA
"3169","bat",NA,NA,NA,NA
"3170","bat",NA,NA,NA,NA
"3171","bat",NA,NA,NA,NA
"3172","bat",NA,NA,NA,NA
"3173","bat",NA,NA,NA,NA
"3174","bat",NA,NA,NA,NA
"3175","bat",NA,NA,NA,NA
"3176","bat",NA,NA,NA,NA
"3177","bat",NA,NA,NA,NA
"3178","bat",NA,NA,NA,NA
"3179","bat",NA,NA,NA,NA
"3180","bat",NA,NA,NA,NA
"3181","bat",NA,NA,NA,NA
"3182","bat",NA,NA,NA,NA
"3183","bat",NA,NA,NA,NA
"3184","bat",NA,NA,NA,NA
"3185","bat",NA,NA,NA,NA
"3186","bat",NA,NA,NA,NA
"3187","bat",NA,NA,NA,NA
"3188","bat",NA,NA,NA,NA
"3189","bat",NA,NA,NA,NA
"3190","bat",NA,NA,NA,NA
"3191","bat",NA,NA,NA,NA
"3192","bat",NA,NA,NA,NA
"3193","bat",NA,NA,NA,NA
"3194","bat",NA,NA,NA,NA
"3195","bat",NA,NA,NA,NA
"3196","bat",NA,NA,NA,NA
"3197","bat",NA,NA,NA,NA
"3198","bat",NA,NA,NA,NA
"3199","bat",NA,NA,NA,NA
"3200","bat",NA,NA,NA,NA
"3201","bat",NA,NA,NA,NA
"3202","bat",NA,NA,NA,NA
"3203","bat",NA,NA,NA,NA
"3204","bat",NA,NA,NA,NA
"3205","bat",NA,NA,NA,NA
"3206","bat",NA,NA,NA,NA
"3207","bat",NA,NA,NA,NA
"3208","bat",NA,NA,NA,NA
"3209","bat",NA,NA,NA,NA
"3210","bat",NA,NA,NA,NA
"3211","bat",NA,NA,NA,NA
"3212","bat",NA,NA,NA,NA
"3213","bat",NA,NA,NA,NA
"3214","bat",NA,NA,NA,NA
"3215","bat",NA,NA,NA,NA
"3216","bat",NA,NA,NA,NA
"3217","bat",NA,NA,NA,NA
"3218","bat",NA,NA,NA,NA
"3219","bat",NA,NA,NA,NA
"3220","bat",NA,NA,NA,NA
"3221","bat",NA,NA,NA,NA
"3222","bat",NA,NA,NA,NA
"3223","bat",NA,NA,NA,NA
"3224","bat",NA,NA,NA,NA
"3225","bat",NA,NA,NA,NA
"3226","bat",NA,NA,NA,NA
"3227","bat",NA,NA,NA,NA
"3228","bat",NA,NA,NA,NA
"3229","bat",NA,NA,NA,NA
"3230","bat",NA,NA,NA,NA
"3231","bat",NA,NA,NA,NA
"3232","bat",NA,NA,NA,NA
"3233","bat",NA,NA,NA,NA
"3234","bat",NA,NA,NA,NA
